stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
U2373Z1,"Vráž,rozc.k žel.st.",49.98272,14.12498,"3",,0,,0,,A
U2373Z2,"Vráž,rozc.k žel.st.",49.98299,14.12577,"3",,0,,0,,B
U2374Z1,"Dvory,Veleliby,hlavní silnice",50.21192,15.03258,"5",,0,,2,,A
U2374Z2,"Dvory,Veleliby,hlavní silnice",50.21171,15.03247,"5",,0,,2,,B
U2375Z3,"Řevnice,nám.",49.91334,14.23709,"2",,0,,0,,3
U2375Z3_210613,"Řevnice,škola",49.91334,14.23709,"2",,0,,0,,3
U2376Z1,"Nová Ves p.Pleší,Včelník",49.84404,14.27920,"4",,0,,0,,A
U2376Z2,"Nová Ves p.Pleší,Včelník",49.84430,14.27946,"4",,0,,0,,B
U2377Z1,"Hlásná Třebaň,Rovina",49.92345,14.22794,"2",,0,,0,,A
U2378Z1,"Sudovo Hlavno,Rozc.k háj.",50.27074,14.66510,"4",,0,,0,,A
U2378Z2,"Sudovo Hlavno,Rozc.k háj.",50.27079,14.66508,"4",,0,,0,,B
U2379Z1,"Zápy,Stavby mostů",50.17687,14.69166,"2",,0,,2,,A
U2379Z2,"Zápy,Stavby mostů",50.17709,14.69152,"2",,0,,2,,B
U2380Z1,"Úvaly,Náměstí Arnošta z Pardubic",50.07373,14.73029,"1",,0,,0,,A
U2380Z2,"Úvaly,Náměstí Arnošta z Pardubic",50.07359,14.72944,"1",,0,,2,,B
U2381Z1,"Barchovice,rozc.Radlice",49.94902,14.95354,"5",,0,,0,,A
U2381Z2,"Barchovice,rozc.Radlice",49.94902,14.95352,"5",,0,,0,,B
U2382Z1,"Barchovice",49.94286,14.96927,"5",,0,,0,,A
U2383Z1,"Barchovice,Hryzely",49.93559,14.98265,"5",,0,,0,,A
U2383Z2,"Barchovice,Hryzely",49.93571,14.98263,"5",,0,,0,,B
U2384Z1,"Svojetice,K Tehovci",49.97600,14.73490,"2",,0,,0,,A
U2384Z2,"Svojetice,K Tehovci",49.97600,14.73503,"2",,0,,0,,B
U2385Z1,"Horní Kruty",49.91960,14.95978,"5",,0,,0,,A
U2385Z2,"Horní Kruty",49.91960,14.95978,"5",,0,,0,,B
U2386Z1,"Horní Kruty,Dolní Kruty",49.91481,14.95832,"5",,0,,0,,A
U2386Z2,"Horní Kruty,Dolní Kruty",49.91485,14.95841,"5",,0,,0,,B
U2387Z1,"Horní Kruty,Přestavlky",49.91129,14.95694,"5",,0,,0,,A
U2387Z2,"Horní Kruty,Přestavlky",49.91122,14.95697,"5",,0,,0,,B
U2388Z1,"Loděnice,Jánská,I",49.98944,14.15135,"2",,0,,0,,A
U2388Z2,"Loděnice,Jánská,I",49.98947,14.15144,"2",,0,,0,,B
U2389Z1,"Svatý Jan p.Skalou,Sedlec",49.97835,14.13525,"2",,0,,0,,A
U2389Z2,"Svatý Jan p.Skalou,Sedlec",49.97847,14.13562,"2",,0,,0,,B
U2390Z1,"Horní Kruty,Bohouňovice II",49.91449,14.97223,"5",,0,,0,,A
U2391Z1,"Svatý Jan p.Skalou,Svatý Jánek",49.97389,14.13502,"2",,0,,0,,A
U2391Z2,"Svatý Jan p.Skalou,Svatý Jánek",49.97387,14.13512,"2",,0,,0,,B
U2392Z1,"Kouřim,rozc.Běšínov",49.98254,14.97650,"5",,0,,0,,A
U2392Z2,"Kouřim,rozc.Běšínov",49.98260,14.97658,"5",,0,,0,,B
U2393Z1,"Svatý Jan p.Skalou",49.96875,14.13329,"2",,0,,0,,A
U2393Z2,"Svatý Jan p.Skalou",49.96870,14.13334,"2",,0,,0,,B
U2394Z1,"Barchovice,Radlice",49.93444,14.94591,"5",,0,,0,,A
U2395Z1,"Tismice,Limuzy",50.05691,14.79022,"2",,0,,0,,A
U2395Z2,"Tismice,Limuzy",50.05699,14.78780,"2",,0,,0,,B
U2396Z1,"Rostoklaty",50.07238,14.80214,"2",,0,,0,,A
U2396Z2,"Rostoklaty",50.07282,14.80218,"2",,0,,0,,B
U2397Z1,"Český Brod,Nem.",50.07331,14.85277,"3",,0,,0,,A
U2397Z2,"Český Brod,Nem.",50.07330,14.85173,"3",,0,,0,,B
U2398Z1,"Český Brod,Jungmannova",50.07224,14.85826,"3",,0,,0,,A
U2399Z1,"Český Brod,Kollárova",50.07494,14.85780,"3",,0,,0,,A
U2400Z1,"Český Brod,Muzeum",50.07460,14.85409,"3",,0,,0,,A
U2400Z2,"Český Brod,Muzeum",50.07479,14.85349,"3",,0,,0,,B
U2402Z1,"Český Brod,Štolmíř",50.08596,14.84216,"3",,0,,0,,A
U2402Z2,"Český Brod,Štolmíř",50.08593,14.84203,"3",,0,,0,,B
U2403Z1,"Český Brod,Zborovská",50.07750,14.86368,"3",,0,,0,,A
U2403Z2,"Český Brod,Zborovská",50.07824,14.86429,"3",,0,,0,,B
U2404Z1,"Český Brod,Liblice,Vodárna",50.07841,14.87652,"3",,0,,0,,A
U2404Z2,"Český Brod,Liblice,Vodárna",50.07841,14.87677,"3",,0,,0,,B
U2405Z1,"Český Brod,Liblice,SEŠ",50.07598,14.88010,"3",,0,,0,,A
U2405Z2,"Český Brod,Liblice,SEŠ",50.07658,14.87973,"3",,0,,0,,B
U2406Z1,"Český Brod,Liblice,Obec",50.07450,14.88317,"3",,0,,0,,A
U2406Z2,"Český Brod,Liblice,Obec",50.07486,14.88241,"3",,0,,0,,B
U2407Z1,"Klučov,Lstiboř",50.07929,14.90536,"3",,0,,0,,A
U2407Z2,"Klučov,Lstiboř",50.07939,14.90544,"3",,0,,0,,B
U2408Z1,"Chrášťany,Bylany",50.06491,14.90941,"3",,0,,0,,A
U2408Z2,"Chrášťany,Bylany",50.06479,14.90908,"3",,0,,0,,B
U2409Z1,"Chrášťany,Bylany,Škola",50.06693,14.90752,"3",,0,,0,,A
U2409Z2,"Chrášťany,Bylany,Škola",50.06656,14.90741,"3",,0,,0,,B
U2410Z1,"Chrášťany",50.06583,14.92951,"4",,0,,0,,A
U2410Z2,"Chrášťany",50.06580,14.92964,"4",,0,,0,,B
U2411Z1,"Chrášťany,Chotouň",50.06716,14.95647,"4",,0,,0,,A
U2411Z2,"Chrášťany,Chotouň",50.06721,14.95633,"4",,0,,0,,B
U2412Z1,"Klučov",50.09180,14.91210,"3",,0,,0,,A
U2412Z2,"Klučov",50.09132,14.91205,"3",,0,,0,,B
U2413Z1,"Klučov,Žhery",50.08551,14.94306,"4",,0,,0,,A
U2413Z2,"Klučov,Žhery",50.08523,14.94282,"4",,0,,0,,B
U2414Z1,"Klučov,Skramníky",50.08360,14.95826,"4",,0,,0,,A
U2414Z2,"Klučov,Skramníky",50.08359,14.95828,"4",,0,,0,,B
U2415Z1,"Třebovle,Borek",50.03147,14.94590,"5",,0,,0,,A
U2415Z2,"Třebovle,Borek",50.03188,14.94550,"5",,0,,0,,B
U2416Z1,"Třebovle",50.02552,14.95557,"5",,0,,0,,A
U2416Z2,"Třebovle",50.02536,14.95576,"5",,0,,0,,B
U2417Z1,"Třebovle,Království,Rozc.",50.01460,14.96823,"5",,0,,0,,A
U2417Z2,"Třebovle,Království,Rozc.",50.01457,14.96858,"5",,0,,0,,B
U2418Z1,"Vitice,Lipany,Mohyla",50.03329,14.93994,"4",,0,,0,,A
U2418Z2,"Vitice,Lipany,Mohyla",50.03337,14.94002,"4",,0,,0,,B
U2419Z1,"Hradešín,ObÚ",50.03872,14.75590,"2",,0,,0,,A
U2419Z2,"Hradešín,ObÚ",50.03899,14.75536,"2",,0,,0,,B
U2420Z1,"Kounice",50.10791,14.85599,"3",,0,,0,,A
U2420Z2,"Kounice",50.10805,14.85600,"3",,0,,0,,B
U2421Z1,"Bříství",50.13400,14.84165,"3",,0,,0,,A
U2421Z2,"Bříství",50.13412,14.84172,"3",,0,,0,,B
U2422Z1,"Černíky",50.10234,14.81965,"3",,0,,0,,A
U2422Z2,"Černíky",50.10212,14.81977,"3",,0,,0,,D
U2423Z1,"Vykáň",50.12024,14.81711,"3",,0,,0,,A
U2423Z2,"Vykáň",50.11928,14.81682,"3",,0,,0,,B
U2424Z1,"Rostoklaty,Žel.st.",50.08041,14.80390,"2",,0,,0,,A
U2424Z2,"Rostoklaty,Žel.st.",50.08049,14.80384,"2",,0,,0,,B
U2426Z1,"Rostoklaty,Nová Ves II",50.07165,14.82288,"2",,0,,0,,A
U2426Z2,"Rostoklaty,Nová Ves II",50.07130,14.82195,"2",,0,,0,,B
U2427Z1,"Vyšehořovice,Vyšehořovičky",50.11921,14.78630,"2",,0,,0,,A
U2427Z2,"Vyšehořovice,Vyšehořovičky",50.11923,14.78622,"2",,0,,0,,B
U2428Z1,"Přerov n.L.,U Skanzenu",50.16041,14.82489,"3",,0,,0,,A
U2428Z2,"Přerov n.L.,U Skanzenu",50.16039,14.82499,"3",,0,,0,,B
U2429Z1,"Přerov n.L.,Nový Přerov",50.16586,14.83711,"3",,0,,0,,A
U2429Z2,"Přerov n.L.,Nový Přerov",50.16584,14.83734,"3",,0,,0,,B
U2430Z1,"Lysá n.L.,škola",50.20476,14.83916,"3",,0,,0,,A
U2430Z2,"Lysá n.L.,škola",50.20414,14.83890,"3",,0,,0,,B
U2431Z1,"Lysá n.L.,pošta",50.20047,14.84134,"3",,0,,0,,A
U2431Z2,"Lysá n.L.,pošta",50.20050,14.84124,"3",,0,,0,,B
U2432Z1,"Lysá n.L.,žel.st.",50.19583,14.84251,"3",,0,,0,,A
U2432Z2,"Lysá n.L.,žel.st.",50.19591,14.84173,"3",,0,,0,,B
U2433Z1,"Lysá n.L.,Litol",50.18506,14.85197,"3",,0,,0,,A
U2433Z2,"Lysá n.L.,Litol",50.18513,14.85208,"3",,0,,0,,B
U2435Z1,"Lysá n.L.,Litol,U Mostu",50.17489,14.85344,"3",,0,,0,,A
U2435Z2,"Lysá n.L.,Litol,U Mostu",50.17487,14.85382,"3",,0,,0,,B
U2436Z1,"Tatce,žel.zast.",50.09937,14.98393,"4",,0,,0,,A
U2436Z2,"Tatce,žel.zast.",50.09990,14.98406,"4",,0,,0,,B
U2437Z1,"Tuklaty",50.08567,14.76790,"1,2",,0,,0,,A
U2437Z2,"Tuklaty",50.08537,14.76861,"1,2",,0,,0,,B
U2437Z3,"Tuklaty",50.08527,14.76731,"1",,0,,0,,C
U2437Z4,"Tuklaty",50.08537,14.76711,"1",,0,,0,,D
U2438Z1,"Tuklaty,Tlustovousy",50.09081,14.75907,"1",,0,,0,,A
U2438Z2,"Tuklaty,Tlustovousy",50.09071,14.75895,"1",,0,,0,,B
U2439Z1,"Břežany II",50.09293,14.80575,"2",,0,,0,,A
U2439Z2,"Břežany II",50.09285,14.80571,"2",,0,,0,,B
U2440Z1,"Úvaly,Hřbitov",50.07318,14.73732,"1",,0,,0,,A
